Time (min),Wall – Thickness Loss (µm)
26.2765815321883,-0.12051649928264
26.9871165608536,-0.124533715925395
29.8068936274026,-0.096413199426112
34.76742429963,-0.098421807747489
41.1388600073188,-0.088378766140603
43.2643660801933,-0.088378766140603
46.1014236839201,-0.094404591104735
48.9333987767122,-0.09038737446198
48.9323822745253,-0.088378766140603
46.0973576751724,-0.086370157819225
44.6773041200286,-0.080344332855093
46.0922751642377,-0.076327116212339
50.3483698209214,-0.086370157819225
51.7663903716913,-0.088378766140603
60.2653651566285,-0.082352941176471
62.3888382251291,-0.078335724533716
62.3878217229422,-0.076327116212339
62.3857887185683,-0.072309899569584
58.8320970730546,-0.050215208034433
59.5385660929722,-0.046197991391679
59.5365330885983,-0.042180774748924
49.6307192769475,-0.068292682926829
51.0487398277174,-0.070301291248207
52.4677768806743,-0.074318507890961
53.1793284115266,-0.080344332855093
49.6398677966299,-0.086370157819225
48.2137152283645,-0.068292682926829
43.254201058324,-0.068292682926829
35.4942233632863,-0.134576757532281
39.0397829913046,-0.140602582496413
39.748285015596,-0.140602582496413
39.7442190068483,-0.132568149210904
40.4456055158313,-0.118507890961263
48.2391277830378,-0.118507890961263
51.7765553935606,-0.108464849354376
57.4394890769579,-0.098421807747489
54.6166625038482,-0.12051649928264
56.036716058992,-0.126542324246772
57.4486375966403,-0.116499282639885
56.0306170458704,-0.114490674318508
62.4010362513723,-0.102439024390244
68.0670194413304,-0.098421807747489
66.6479823883736,-0.094404591104735
63.1034392625422,-0.09038737446198
53.1783119093397,-0.078335724533716
70.1803274879617,-0.074318507890961
72.3159985827055,-0.094404591104735
70.1945585185788,-0.102439024390244
58.1581561231188,-0.118507890961263
63.1186867953462,-0.12051649928264
63.8241393130769,-0.114490674318508
68.0771844631997,-0.118507890961263
70.2016740338873,-0.116499282639885
74.4476036687016,-0.106456241032999
79.4061013365552,-0.104447632711621
82.9475949558258,-0.102439024390244
83.6611794910519,-0.112482065997131
83.6611794910519,-0.112482065997131
80.1257848849029,-0.126542324246772
76.5873407721932,-0.134576757532281
67.3818969673384,-0.144619799139168
77.2999088052324,-0.142611190817791
78.0185758513932,-0.162697274031564
81.5600694706638,-0.160688665710187
82.2695879971422,-0.162697274031564
85.1086786052428,-0.172740315638451
81.5702344925331,-0.18077474892396
84.405259091886,-0.182783357245337
87.9416702002219,-0.170731707317073
93.6147689054886,-0.18077474892396
91.4851968238663,-0.172740315638451
87.9447197067827,-0.176757532281205
85.1157941205514,-0.186800573888092
97.1603285335068,-0.186800573888092
102.111710686052,-0.170731707317073
101.399142653013,-0.162697274031564
99.9790890978688,-0.156671449067432
95.0165254212676,-0.1506456241033
91.4719822954362,-0.146628407460545
90.7604307645839,-0.140602582496413
95.0043273950244,-0.126542324246772
96.4182819370466,-0.12051649928264
97.1247509569642,-0.116499282639885
98.5387054989864,-0.110473457675753
100.658112558739,-0.098421807747489
92.8757718155891,-0.12051649928264
91.4618172735669,-0.126542324246772
90.7543317514623,-0.128550932568149
94.2978583751068,-0.130559540889527
95.7199449346244,-0.140602582496413
102.806998181913,-0.144619799139168
108.475014376245,-0.144619799139168
111.30597296685,-0.138593974175036
112.721960513246,-0.136585365853659
114.84441707956,-0.130559540889527
116.9648406415,-0.12051649928264
118.380828187896,-0.118507890961263
120.509383767331,-0.124533715925395
118.385910698831,-0.128550932568149
115.555968610413,-0.136585365853659
117.682491185474,-0.138593974175036
111.310038975598,-0.146628407460545
111.311055477785,-0.148637015781923
116.267520141265,-0.142611190817791
114.148113081512,-0.154662840746055
103.520582717139,-0.154662840746055
109.199780435528,-0.176757532281205
92.1947153503447,-0.174748923959828
98.5712335689682,-0.174748923959828
101.409307674882,-0.182783357245337
102.11882620136,-0.184791965566714
104.245348776422,-0.186800573888092
105.672517846874,-0.206886657101865
105.679633362183,-0.220946915351506
106.392201395222,-0.228981348637016
109.224176488014,-0.224964131994261
109.22214348364,-0.220946915351506
107.797007417562,-0.204878048780488
114.160311107755,-0.178766140602583
114.862714118925,-0.166714490674318
116.986187187426,-0.162697274031564
119.112709762487,-0.164705882352941
118.407257244756,-0.170731707317073
115.574265649777,-0.172740315638451
121.242281844109,-0.172740315638451
122.659285892692,-0.172740315638451
124.786824969941,-0.176757532281205
126.208911529458,-0.186800573888092
121.254479870352,-0.196843615494979
117.704854233586,-0.182783357245337
106.364755836175,-0.174748923959828
108.487212402488,-0.168723098995696
107.068175349532,-0.164705882352941
104.235183754553,-0.166714490674318
124.085438460958,-0.190817790530847
126.216027044767,-0.200860832137733
123.389134462909,-0.214921090387374
124.813254026801,-0.228981348637016
125.522772553279,-0.230989956958393
125.526838562027,-0.239024390243902
130.481270221133,-0.228981348637016
129.062233168176,-0.224964131994261
127.643196115219,-0.220946915351506
129.764636179346,-0.212912482065997
133.30816280299,-0.214921090387374
129.785982725271,-0.255093256814921
127.666575665518,-0.267144906743185
128.379143698558,-0.275179340028694
132.632188848681,-0.279196556671449
134.049192897264,-0.279196556671449
134.763793934677,-0.291248206599713
136.181814485447,-0.29325681492109
140.434859635569,-0.297274031563845
141.852880186339,-0.299282639885222
147.521912882858,-0.3012912482066
148.938916931441,-0.3012912482066
145.391324299049,-0.291248206599713
141.139295651113,-0.289239598278336
137.593736023095,-0.283213773314204
134.756678419368,-0.277187948350072
134.756678419368,-0.277187948350072
133.335608362037,-0.269153515064562
133.332558855477,-0.26312769010043
135.453998919603,-0.255093256814921
136.867953461626,-0.249067431850789
137.58865351216,-0.273170731707317
139.714159585035,-0.273170731707317
140.422661609326,-0.273170731707317
143.258702710866,-0.277187948350072
144.674690257262,-0.275179340028694
145.380142774993,-0.269153515064562
146.084578790537,-0.261119081779053
146.791047810454,-0.257101865136298
142.53190364721,-0.24103299856528
136.85982144413,-0.23299856527977
146.767668260155,-0.21090387374462
146.05713323149,-0.206886657101865
151.012581392782,-0.198852223816356
151.013597894969,-0.200860832137733
151.018680405904,-0.21090387374462
151.019696908091,-0.212912482065997
158.808136664363,-0.20286944045911
155.269692551653,-0.21090387374462
151.737347452065,-0.230989956958393
154.574405055792,-0.237015781922525
155.990392602188,-0.235007173601148
155.275791564774,-0.222955523672884
155.275791564774,-0.222955523672884
158.128096701305,-0.259110473457676
152.46109700916,-0.261119081779053
156.700927630853,-0.239024390243902
162.37402633612,-0.249067431850789
162.378092344867,-0.257101865136298
162.381141851428,-0.26312769010043
158.140294727548,-0.283213773314204
159.560348282692,-0.289239598278336
162.397405886419,-0.295265423242468
166.648418032168,-0.295265423242468
168.774940607229,-0.297274031563845
169.476327116212,-0.283213773314204
170.889265156048,-0.275179340028694
170.889265156048,-0.275179340028694
163.094726386654,-0.273170731707317
155.294088604139,-0.259110473457676
155.996491615309,-0.247058823529412
158.120981185997,-0.245050215208034
167.323375484291,-0.228981348637016
170.163482594578,-0.24103299856528
170.870968116683,-0.239024390243902
182.931766564629,-0.27116212338594
181.510696507299,-0.26312769010043
180.799144976446,-0.257101865136298
168.761726078799,-0.27116212338594
175.162640349909,-0.319368723098996
163.832706974367,-0.33142037302726
163.835756480928,-0.337446197991392
166.679929599963,-0.357532281205165
169.51698720369,-0.363558106169297
171.642493276564,-0.363558106169297
173.753768318822,-0.335437589670014
177.284080414036,-0.311334289813486
178.701084462619,-0.311334289813486
183.657549126099,-0.305308464849354
185.072520170308,-0.3012912482066
188.615030291765,-0.3012912482066
188.6201128027,-0.311334289813486
185.791187216469,-0.321377331420373
183.668730650155,-0.327403156384505
187.218356286921,-0.341463414634146
187.218356286921,-0.341463414634146
190.754767395257,-0.329411764705882
192.87417445501,-0.317360114777618
192.876207459384,-0.321377331420373
183.665681143594,-0.321377331420373
181.537125564159,-0.315351506456241
175.171788869592,-0.337446197991392
172.359127318351,-0.379626972740316
173.771048855999,-0.369583931133429
192.901620014057,-0.371592539454806
196.448196144262,-0.379626972740316
192.176853954774,-0.339454806312769
195.711232058736,-0.32338593974175
203.504754325943,-0.32338593974175
204.925824383274,-0.33142037302726
205.6394089185,-0.341463414634146
201.386363768377,-0.337446197991392
195.716314569671,-0.333428981348637
201.381281257442,-0.327403156384505
209.897536579557,-0.355523672883788
209.912784112361,-0.385652797704448
210.624335643214,-0.39167862266858
216.29743434848,-0.401721664275466
217.711388890502,-0.395695839311334
216.994754848715,-0.379626972740316
218.406676386364,-0.369583931133429
219.111112401908,-0.36154949784792
217.691058846764,-0.355523672883788
217.690042344577,-0.35351506456241
207.056412967083,-0.341463414634146
210.59892308854,-0.341463414634146
211.307425112832,-0.341463414634146
222.626176964318,-0.307317073170732
224.036065497592,-0.29325681492109
224.738468508762,-0.281205164992826
224.737452006575,-0.279196556671449
220.522017437369,-0.349497847919656
228.308424189267,-0.335437589670014
229.727461242224,-0.339454806312769
229.729494246598,-0.343472022955524
223.357042036722,-0.351506456241033
221.942070992513,-0.355523672883788
221.95630202313,-0.38364418938307
227.622285213088,-0.379626972740316
228.330787237379,-0.379626972740316
235.418856986855,-0.385652797704448
241.084840176813,-0.381635581061693
233.993720920777,-0.369583931133429
233.993720920777,-0.369583931133429
237.536231042234,-0.369583931133429
238.24981557746,-0.379626972740316
239.66783612823,-0.381635581061693
250.298415999164,-0.387661406025825
253.133440598517,-0.389670014347202
252.427988080786,-0.395695839311334
245.347033846619,-0.403730272596844
231.896676909136,-0.425824964131994
234.021166479824,-0.423816355810617
234.01913347545,-0.419799139167862
245.372446401292,-0.453945480631277
245.364314383796,-0.437876614060258
248.194256472215,-0.429842180774749
251.733717087111,-0.423816355810617
255.273177702008,-0.417790530846485
255.979646721926,-0.41377331420373
258.100070283866,-0.403730272596844
256.681033230909,-0.399713055954089
263.771135984758,-0.409756097560976
263.064666964841,-0.41377331420373
264.482687515611,-0.415781922525108
267.316695612777,-0.415781922525108
265.18509052678,-0.403730272596844
265.888510040137,-0.393687230989957
267.303481084347,-0.389670014347202
270.844974703617,-0.387661406025825
272.970480776492,-0.387661406025825
276.508924889201,-0.379626972740316
277.214377406932,-0.373601147776184
273.669834281101,-0.369583931133429
272.959299252435,-0.365566714490674
255.961349682561,-0.377618364418938
258.080756742314,-0.365566714490674
267.990636562712,-0.347489239598278
261.664943453435,-0.447919655667145
255.280293217317,-0.431850789096126
249.628541057975,-0.463988522238164
249.625491551415,-0.457962697274032
276.539419954809,-0.439885222381635
279.37851056291,-0.449928263988522
282.924070190928,-0.455954088952654
285.051609268177,-0.459971305595409
275.122415906226,-0.439885222381635
283.618341184603,-0.427833572453372
282.904756649376,-0.417790530846485
280.069732050024,-0.415781922525108
278.64967849488,-0.409756097560976
278.646628988319,-0.403730272596844
277.226575433175,-0.397704447632712
276.518073408884,-0.397704447632712
293.527204502814,-0.407747489239598
293.528221005001,-0.409756097560976
291.405764438687,-0.415781922525108
286.441167757712,-0.405738880918221
283.606143158359,-0.403730272596844
282.897641134068,-0.403730272596844
289.9968924076,-0.431850789096126
290.706410934078,-0.433859397417504
287.87646884566,-0.441893830703013
294.962505590762,-0.44390243902439
294.960472586388,-0.439885222381635
294.246888051162,-0.429842180774749
292.119348973914,-0.425824964131994
287.866303823791,-0.42180774748924
287.86325431723,-0.415781922525108
287.86325431723,-0.415781922525108
290.679981877218,-0.381635581061693
294.260102579592,-0.455954088952654
296.391707665588,-0.468005738880918
296.396790176523,-0.478048780487805
296.396790176523,-0.478048780487805
306.31378551223,-0.47403156384505
307.022287536522,-0.47403156384505
308.443357593852,-0.48206599713056
301.356304346563,-0.478048780487805
297.807695211984,-0.465997130559541
297.093094174571,-0.453945480631277
300.638653802589,-0.459971305595409
301.352238337816,-0.470014347202296
303.47774441069,-0.470014347202296
302.071921886163,-0.492109038737446
301.37053537718,-0.506169296987087
301.374601385928,-0.514203730272597
302.794654941072,-0.520229555236729
304.917111507386,-0.514203730272597
304.915078503012,-0.510186513629842
306.32700004066,-0.500143472022956
307.037535069325,-0.50416068866571
307.748070097991,-0.508177905308465
307.751119604552,-0.514203730272597
308.46063813103,-0.516212338593974
310.587160706091,-0.518220946915351
311.295662730383,-0.518220946915351
312.708600770218,-0.510186513629842
313.411003781388,-0.498134863701578
314.828007829971,-0.498134863701578
316.246028380741,-0.500143472022956
319.786505497825,-0.496126255380201
320.491958015555,-0.490100430416069
321.904896055391,-0.48206599713056
322.616447586243,-0.488091822094691
323.327999117095,-0.494117647058824
326.160990712074,-0.492109038737446
326.868476234179,-0.490100430416069
313.391690239836,-0.459971305595409
314.102225268502,-0.463988522238164
316.225698337002,-0.459971305595409
317.638636376838,-0.4519368723099
309.83901509651,-0.439885222381635
312.669973687115,-0.433859397417504
311.966554173758,-0.44390243902439
314.800562270924,-0.44390243902439
314.799545768737,-0.441893830703013
316.923018837238,-0.437876614060258
318.340022885821,-0.437876614060258
321.885582513839,-0.44390243902439
324.00905558234,-0.439885222381635
315.551757387067,-0.528263988522238
314.133736836297,-0.526255380200861
316.963678924715,-0.518220946915351
316.251110891676,-0.510186513629842
316.957579911593,-0.506169296987087
319.796670519694,-0.516212338593974
319.801753030629,-0.526255380200861
319.802769532816,-0.528263988522238
327.593242293461,-0.522238163558106
327.592225791274,-0.520229555236729
326.881690762609,-0.516212338593974
325.464686714026,-0.516212338593974
324.050732172004,-0.522238163558106
324.052765176378,-0.526255380200861
326.182337258,-0.53428981348637
328.311909339622,-0.542324246771879
328.313942343996,-0.546341463414634
329.023460870474,-0.548350071736012
331.860518474201,-0.554375896700143
332.57308650724,-0.562410329985653
332.576136013801,-0.568436154949785
328.3291898768,-0.576470588235294
331.16523097834,-0.580487804878049
331.169296987088,-0.588522238163558
331.173362995835,-0.596556671449067
333.302935077457,-0.604591104734577
345.343403481665,-0.596556671449067
339.668271772025,-0.582496413199426
338.975017280537,-0.612625538020086
339.678436793894,-0.602582496413199
339.671321278586,-0.588522238163558
334.704691593237,-0.574461979913917
333.989074053637,-0.560401721664275
336.112547122137,-0.556384505021521
336.817999639868,-0.550358680057389
336.816983137681,-0.548350071736012
342.477883816704,-0.53428981348637
346.738044482136,-0.552367288378766
350.994139138819,-0.562410329985653
350.292752629836,-0.576470588235294
347.463827043605,-0.586513629842181
346.051905505957,-0.596556671449067
346.058004519078,-0.608608321377331
346.061054025639,-0.614634146341463
345.356618010095,-0.622668579626973
347.481107580783,-0.620659971305595
348.895062122805,-0.614634146341463
349.598481636162,-0.604591104734577
353.847460777537,-0.600573888091822
353.840345262229,-0.586513629842181
353.120661713881,-0.56441893830703
353.830180240359,-0.566427546628407
358.093390412351,-0.590530846484935
353.136925748872,-0.596556671449067
352.42842372458,-0.596556671449067
357.373706864004,-0.568436154949785
358.793760419147,-0.574461979913917
360.209747965543,-0.572453371592539
363.043756062709,-0.572453371592539
364.462793115666,-0.576470588235294
365.877764159876,-0.572453371592539
365.868615640193,-0.554375896700143
360.193483930553,-0.540315638450502
358.066961355491,-0.538307030129125
360.215846978665,-0.584505021520803
352.417242200524,-0.574461979913917
355.976016356972,-0.606599713055954
358.812057458512,-0.610616929698709
359.515476971869,-0.600573888091822
361.640983044744,-0.600573888091822
362.353551077783,-0.608608321377331
362.356600584344,-0.614634146341463
363.068152115196,-0.620659971305595
365.190608681509,-0.614634146341463
366.604563223532,-0.608608321377331
366.599480712597,-0.598565279770445
351.045980750353,-0.664849354375897
369.473132395053,-0.676901004304161
367.333395291562,-0.648780487804878
367.331362287188,-0.644763271162123
371.580341428563,-0.640746054519369
372.99937848152,-0.644763271162123
369.461950870997,-0.65480631276901
381.513600799261,-0.668866571018651
378.676543195534,-0.662840746054519
375.839485591808,-0.656814921090387
374.426547551972,-0.664849354375897
375.846601107116,-0.670875179340029
379.395210241695,-0.682926829268293
377.276819684129,-0.696987087517934
373.026824040567,-0.698995695839311
375.870997159603,-0.719081779053085
375.872013661789,-0.721090387374462
375.168594148433,-0.731133428981349
378.710087767703,-0.729124820659971
380.120992803165,-0.717073170731707
380.118959798791,-0.713055954088953
376.572383668585,-0.705021520803443
383.656387409314,-0.703012912482066
383.65435440494,-0.698995695839311
386.489379004293,-0.701004304160689
383.671634942118,-0.733142037302726
382.958050406891,-0.723098995695839
375.879129177098,-0.735150645624103
385.101853519131,-0.759253945480631
385.107952532252,-0.771305595408895
385.108969034439,-0.773314203730273
387.929762603175,-0.747202295552367
386.510725550218,-0.743185078909613
387.215161565762,-0.735150645624103
388.628099605597,-0.727116212338594
388.625050099036,-0.721090387374462
388.623017094663,-0.717073170731707
395.704987831017,-0.711047345767575
399.24241544154,-0.701004304160689
401.374020527536,-0.713055954088953
403.503592609158,-0.721090387374462
407.751555248346,-0.71506456241033
409.173641807864,-0.725107604017217
411.304230391673,-0.735150645624103
405.639263703902,-0.741176470588235
403.514774133214,-0.743185078909613
395.727350879129,-0.755236728837877
392.183824255485,-0.753228120516499
391.471256222446,-0.74519368723099
397.844724934508,-0.739167862266858
399.263761987465,-0.743185078909613
397.143338425525,-0.753228120516499
395.023931365772,-0.765279770444763
393.614042832498,-0.779340028694405
393.606927317189,-0.765279770444763
390.766820206902,-0.753228120516499
389.35286566488,-0.759253945480631
385.805273032488,-0.749210903873745
392.886227266655,-0.741176470588235
401.396383575648,-0.757245337159254
401.401466086583,-0.767288378766141
401.404515593144,-0.773314203730273
401.408581601891,-0.781348637015782
402.123182639305,-0.793400286944046
400.720409621338,-0.821520803443329
403.52290615071,-0.759253945480631
410.598777873942,-0.741176470588235
412.019847931273,-0.749210903873745
410.610975900185,-0.765279770444763
410.611992402372,-0.767288378766141
413.441934490791,-0.759253945480631
416.99054362537,-0.771305595408895
424.069464855163,-0.759253945480631
426.19090491929,-0.751219512195122
424.769834861959,-0.743185078909613
419.1272312223,-0.793400286944046
413.46531404109,-0.80545193687231
415.591836616151,-0.807460545193687
417.009857166921,-0.809469153515065
419.845898268461,-0.813486370157819
422.681939370001,-0.817503586800574
427.655684570659,-0.845624103299856
431.195145185555,-0.839598278335724
432.609099727578,-0.833572453371592
429.062523597372,-0.825538020086083
429.061507095185,-0.823529411764706
431.179897652751,-0.809469153515065
430.460214104404,-0.787374461979914
430.457164597843,-0.781348637015782
426.913637974198,-0.779340028694405
425.496633925615,-0.779340028694405
422.656526815328,-0.767288378766141
418.42177870457,-0.799426111908178
417.004774655987,-0.799426111908178
422.662625828449,-0.779340028694405
418.417712695822,-0.791391678622668
420.546268275257,-0.797417503586801
425.510864956232,-0.807460545193687
429.764926608542,-0.813486370157819
431.172782137443,-0.795408895265423
438.249670362862,-0.779340028694405
439.672773424567,-0.791391678622668
439.676839433315,-0.799426111908178
438.976469426519,-0.815494978479197
437.562514884496,-0.821520803443329
432.604017216643,-0.823529411764706
426.225465993645,-0.819512195121951
432.620281251634,-0.855667144906743
434.74172131576,-0.847632711621234
436.154659355596,-0.839598278335724
442.52101255235,-0.819512195121951
444.647535127411,-0.821520803443329
446.772024698099,-0.819512195121951
448.89854727316,-0.821520803443329
441.110107516889,-0.831563845050215
436.85909537114,-0.831563845050215
434.050499828647,-0.881779053084648
443.959363146859,-0.861692969870875
442.53422708078,-0.845624103299856
447.497807259568,-0.853658536585366
449.62432983463,-0.855667144906743
450.335881365482,-0.861692969870875
451.753901916252,-0.863701578192252
455.294379033336,-0.859684361549498
457.416835599649,-0.853658536585366
459.542341672524,-0.853658536585366
460.959345721107,-0.853658536585366
458.826724132924,-0.839598278335724
457.408703582154,-0.837589670014347
455.986617022636,-0.82754662840746
451.731538868139,-0.819512195121951
451.724423352831,-0.80545193687231
451.724423352831,-0.80545193687231
453.851962430079,-0.809469153515065
465.903612358343,-0.823529411764706
465.903612358343,-0.823529411764706
460.943081686116,-0.821520803443329
456.690036535993,-0.817503586800574
465.218489884351,-0.869727403156385
463.087901300542,-0.859684361549498
470.881423567748,-0.859684361549498
470.881423567748,-0.859684361549498
471.584843081105,-0.849641319942611
472.288262594462,-0.839598278335724
473.711365656167,-0.851649928263988
474.419867680458,-0.851649928263988
476.543340748959,-0.847632711621234
479.376332343938,-0.845624103299856
485.752850562561,-0.845624103299856
491.420866756893,-0.845624103299856
492.127335776811,-0.841606886657102
492.125302772437,-0.837589670014347
492.120220261503,-0.82754662840746
492.823639774859,-0.817503586800574
485.749801056001,-0.839598278335724
473.702217136484,-0.833572453371592
473.718481171475,-0.86571018651363
477.267090306054,-0.877761836441894
478.681044848077,-0.871736011477762
478.679011843703,-0.867718794835007
480.091949883538,-0.859684361549498
482.214406449852,-0.853658536585366
482.213389947665,-0.851649928263988
482.211356943291,-0.847632711621234
477.258958288559,-0.861692969870875
486.47558361747,-0.873744619799139
486.479649626218,-0.881779053084648
483.638526013743,-0.867718794835007
488.597023681597,-0.86571018651363
490.015044232367,-0.867718794835007
492.847019325159,-0.863701578192252
494.261990369368,-0.859684361549498
494.259957364994,-0.855667144906743
494.25792436062,-0.851649928263988
494.96032737179,-0.839598278335724
490.709315226041,-0.839598278335724
488.58584215754,-0.843615494978479
483.63954251593,-0.869727403156385
461.68716128695,-0.891822094691535
470.897687602739,-0.891822094691535
467.357210485656,-0.89583931133429
468.06469600776,-0.893830703012912
465.939189934886,-0.893830703012912
468.070795020882,-0.905882352941176
468.782346551734,-0.911908177905308
473.037424706231,-0.919942611190818
476.579934827688,-0.919942611190818
477.28843685198,-0.919942611190818
473.741860721775,-0.911908177905308
473.031325693109,-0.907890961262554
475.151749255049,-0.897847919655667
473.027259684362,-0.899856527977044
473.028276186549,-0.901865136298422
466.676154020411,-0.950071736011478
466.676154020411,-0.950071736011478
480.84009549312,-0.938020086083214
482.24795102202,-0.919942611190818
487.199333174565,-0.903873744619799
490.024192752049,-0.885796269727403
485.051464053578,-0.859684361549498
498.524184039173,-0.881779053084648
499.948303603065,-0.89583931133429
502.784344704605,-0.899856527977044
498.535365563229,-0.903873744619799
496.401727472859,-0.88780487804878
499.249966600643,-0.915925394548063
499.971683153364,-0.942037302725968
504.222695299113,-0.942037302725968
507.051620885344,-0.931994261119081
512.007069046637,-0.923959827833573
515.549579168095,-0.923959827833573
516.972682229799,-0.936011477761836
519.102254311421,-0.944045911047346
514.854291672233,-0.950071736011478
511.311781550776,-0.950071736011478
509.186275477901,-0.950071736011478
503.531473811999,-0.976183644189383
502.109387252482,-0.966140602582497
503.525374798878,-0.964131994261119
506.354300385109,-0.954088952654232
506.353283882922,-0.952080344332855
507.079066444392,-0.986226685796269
506.3705644201,-0.986226685796269
510.621576565849,-0.986226685796269
510.618527059288,-0.980200860832138
509.197457001958,-0.972166427546628
507.067884920335,-0.964131994261119
511.321946572645,-0.970157819225251
514.157987674185,-0.974175035868006
515.574991722768,-0.974175035868006
516.279427738312,-0.966140602582497
518.402900806812,-0.962123385939742
523.358348968105,-0.954088952654232
527.610377616041,-0.95609756097561
527.605295105106,-0.946054519368723
527.605295105106,-0.946054519368723
521.214545855866,-0.91793400286944
526.87849604145,-0.909899569583931
522.62443438914,-0.903873744619799
520.495878809705,-0.897847919655667
525.452343473185,-0.891822094691535
526.161861999663,-0.893830703012912
523.333952915619,-0.905882352941176
523.335985919993,-0.909899569583931
525.489954054101,-0.966140602582497
526.910007609245,-0.972166427546628
526.913057115806,-0.97819225251076
527.626641651032,-0.988235294117647
527.627658153219,-0.990243902439024
530.467765263506,-1.00229555236729
531.88781881865,-1.00832137733142
532.601403353876,-1.01836441893831
534.019423904646,-1.02037302725968
535.43947745979,-1.02639885222382
536.856481508373,-1.02639885222382
534.72385992019,-1.01233859397418
534.721826915816,-1.00832137733142
534.717760907069,-1.00028694404591
534.006209376216,-0.994261119081779
531.879686801155,-0.992252510760402
529.750114719533,-0.984218077474892
531.868505277099,-0.970157819225251
535.414064905117,-0.976183644189383
535.416097909491,-0.980200860832138
536.869696036803,-1.05251076040172
536.872745543364,-1.05853658536585
536.877828054299,-1.06857962697274
542.552959763939,-1.08263988522238
543.970980314709,-1.08464849354376
543.961831795027,-1.06657101865136
540.419321673569,-1.06657101865136
539.703704133969,-1.05251076040172
540.412206158261,-1.05251076040172
548.221992460458,-1.08464849354376
548.934560493497,-1.09268292682927
548.934560493497,-1.09268292682927
548.914230449759,-1.05251076040172
539.716918662399,-1.07862266857963
548.924395471628,-1.0725968436155
548.927444978189,-1.07862266857963
546.101568898518,-1.09469153515065
543.283824836343,-1.12682926829268
542.563124785808,-1.10272596843616
545.397132882975,-1.10272596843616
545.403231896096,-1.11477761836442
542.568207296743,-1.11276901004304
548.242322504197,-1.12482065997131
548.242322504197,-1.12482065997131
550.367828577071,-1.12482065997131
550.366812074884,-1.12281205164993
546.798889398754,-1.0725968436155
548.211827438589,-1.06456241032999
549.629847989359,-1.06657101865136
549.63594700248,-1.07862266857963
560.273642388722,-1.0987087517934
568.067164655929,-1.0987087517934
564.517539019163,-1.08464849354376
558.136954791791,-1.07661406025825
552.463856086525,-1.06657101865136
551.755354062233,-1.06657101865136
556.014498225478,-1.08263988522238
556.012465221104,-1.07862266857963
553.176424119564,-1.07460545193687
559.54887632944,-1.06657101865136
561.675398904501,-1.06857962697274
562.385933933166,-1.0725968436155
552.461823082151,-1.06255380200861
556.710802223526,-1.05853658536585
556.715884734461,-1.06857962697274
553.157110578012,-1.0364418938307
563.086303939962,-1.05652797704448
567.333250076964,-1.04849354375897
567.328167566029,-1.03845050215208
565.19757898222,-1.02840746054519
562.36153788068,-1.02439024390244
558.822077265783,-1.03041606886657
564.480944940433,-1.01233859397418
564.479928438246,-1.0103299856528
560.938434818976,-1.01233859397418
567.320035548534,-1.02238163558106
570.1540436457,-1.02238163558106
571.569014689909,-1.01836441893831
571.564948681161,-1.0103299856528
570.141845619457,-0.998278335724534
569.431310590791,-0.994261119081779
569.427244582043,-0.986226685796269
570.136763108522,-0.988235294117647
571.558849668039,-0.998278335724534
573.690454754036,-1.0103299856528
575.125755841983,-1.04648493543759
575.135920863853,-1.06657101865136
